ID_cliente,Abandono,Género_cliente,Cliente_adulto_mayor,Pareja_del_cliente,Dependientes_del_cliente,Antigüedad_cliente
8559-WNQZS,0,Male,0,0,0,1
8561-NMTBD,0,Female,0,1,1,67
8562-GHPPI,0,Female,0,0,0,1
8563-IIOXK,1,Male,0,1,1,7
8563-OYMQY,0,Male,0,0,0,17
8564-LDKFL,0,Male,0,1,0,40
8565-CLBZW,1,Male,0,0,0,24
8565-HBFNN,0,Male,0,1,0,69
8565-WUXZU,0,Male,1,1,0,72
8566-YPRGL,0,Female,0,0,0,1
8570-KLJYJ,0,Female,0,0,0,36
8571-ZCMCX,0,Female,0,1,1,47
8573-CGOCC,0,Male,0,0,0,16
8573-JGCZW,0,Male,0,0,0,17
8577-QSOCG,0,Female,0,1,1,38
8580-AECUZ,1,Male,1,0,0,1
8580-QVLOC,1,Female,1,1,1,72
8582-KRHPJ,0,Male,0,0,0,50
8584-KMVXD,0,Female,0,0,0,8
8587-XYZSF,0,Male,0,0,0,67
8590-OHDIW,0,Female,0,1,1,38
8590-YFFQO,0,Male,0,1,0,70
8591-NXRCV,0,Female,0,0,0,41
8591-TKMZH,0,Male,0,1,1,59
8592-PLTMQ,0,Female,0,0,0,64
8593-WHYHV,1,Male,0,0,0,3
8595-SIZNC,0,Female,1,1,0,22
8597-CTXVJ,0,Male,0,0,1,70
8597-CWYHH,0,Male,0,0,0,43
8601-QACRS,1,Female,0,0,0,5
8603-IJWDN,1,Male,0,0,0,1
8605-ITULD,0,Female,0,0,0,1
8606-CIQUL,0,Male,1,1,1,72
8606-OEGQZ,0,Female,0,0,1,18
8608-OZTLB,0,Male,0,1,1,38
8610-WFCJF,1,Female,0,1,1,49
8610-ZIKJJ,0,Female,0,1,1,2
8612-GXIDD,0,Male,0,1,1,12
8614-VGMMV,1,Female,0,0,0,15
8617-ENBDS,0,Male,0,0,0,3
8619-IJNDK,0,Female,0,1,1,71
8620-RJPZN,0,Female,0,0,0,1
8621-MNIHH,1,Female,1,1,0,34
8622-ZLFKO,0,Female,0,1,0,6
8623-TMRBY,1,Male,1,1,1,51
8623-ULFNQ,0,Female,1,0,0,26
8624-GIOUT,1,Female,0,0,0,49
8625-AZYZY,1,Male,0,1,0,24
8626-PTQGE,0,Male,0,0,0,69
8626-XHBIE,0,Male,0,0,1,56
8627-EHGIP,1,Male,0,0,0,44
8627-ZYGSZ,0,Male,0,1,0,47
8628-MFKAX,0,Female,1,1,0,72
8630-FJLIB,0,Female,0,0,0,18
8630-QSGXK,0,Male,0,1,0,51
8631-NBHFZ,1,Male,1,1,1,66
8631-WUXGY,0,Female,0,0,1,46
8631-XVRZL,0,Male,0,0,0,9
8634-CILSZ,1,Male,0,0,0,69
8634-MPHTR,1,Male,1,1,0,47
8637-XJIVR,1,Female,0,0,0,12
8639-NHQEI,0,Female,0,1,1,72
8640-SDGKB,1,Male,0,0,0,4
8642-GVWRF,1,Female,0,1,0,2
8644-XLFBW,1,Male,1,0,0,1
8644-XYTSV,0,Male,0,1,0,42
8645-KOMJQ,0,Male,0,1,1,69
8645-KWHJO,0,Male,0,0,0,14
8646-JCOMS,0,Female,0,1,0,66
8647-SDTWQ,0,Male,0,1,1,57
8648-PFRMP,0,Female,1,0,0,14
8650-RHRKE,1,Male,0,0,0,4
8651-ENBZX,1,Female,1,0,0,60
8652-YHIYU,0,Female,0,0,1,16
8654-DHAOW,0,Female,0,0,0,2
8659-HDIYE,0,Female,1,0,0,64
8659-IOOPU,0,Female,0,1,1,71
8660-BUETV,0,Female,0,0,0,3
8661-BOYNW,0,Female,0,1,0,72
8663-UPDGF,0,Female,0,0,0,26
8665-UTDHZ,1,Male,0,1,1,1
8668-KNZTI,0,Male,0,0,0,52
8670-ERCJH,0,Male,0,0,0,72
8670-MEFCP,0,Female,0,1,1,36
8671-KKKOS,0,Female,0,1,0,46
8672-OAUPW,0,Male,0,0,1,51
8676-OOQEJ,0,Male,0,0,0,4
8676-TRMJS,1,Male,0,0,0,3
8677-HDZEE,0,Female,0,0,0,56
8679-JOEVF,1,Female,1,0,0,16
8679-LZBMD,0,Male,0,1,0,44
8680-CGLTP,0,Male,0,0,0,29
8681-ICONS,0,Male,0,1,1,29
8685-WHQPW,1,Female,1,0,0,22
8687-BAFGU,0,Male,0,0,0,1
8690-UPCZI,0,Male,0,1,1,29
8690-ZVLCL,0,Female,0,1,1,68
8695-ARGXZ,0,Male,1,1,0,34
8695-WDYEA,0,Male,0,0,0,1
8696-JKZNU,1,Female,1,0,0,37
8699-ASUFO,1,Male,1,1,0,7
8701-DGLVH,0,Male,0,0,0,51
8705-DWKTI,0,Male,0,0,0,52
8705-WZCYL,0,Male,0,0,0,1
8706-HRADD,0,Male,0,0,0,21
8707-HOEDG,0,Female,0,1,1,70
8707-RMEZH,0,Female,1,1,0,69
8708-XPXHZ,1,Female,0,1,1,42
8709-KRDVL,0,Female,0,0,0,33
8710-YGLWG,0,Male,0,0,0,1
8711-LOBKY,0,Male,0,1,1,59
8713-IGZSO,0,Male,0,0,0,2
8714-CTZJW,0,Female,0,0,0,4
8714-EUHJO,1,Female,0,1,1,31
8715-KKTFG,0,Female,0,1,0,61
8717-VCTXJ,0,Male,0,0,0,42
8718-PTMEZ,1,Female,0,0,0,13
8720-RQSBJ,0,Male,1,0,0,1
8722-NGNBH,1,Male,0,0,0,5
8722-PRFDV,0,Female,0,1,1,71
8725-JEDFD,0,Male,0,0,0,27
8727-JQFHV,0,Male,0,1,1,57
8727-XDPUD,0,Male,0,0,0,37
8728-SKJLR,0,Male,0,0,0,41
8731-WBBMB,0,Female,0,1,0,26
8734-DKSTZ,0,Female,0,1,1,10
8734-FNWVH,0,Male,0,1,1,31
8735-DCXNF,0,Male,0,1,0,10
8735-IJJEG,0,Male,0,1,0,14
8735-NBLWT,0,Male,0,0,1,9
8735-SDUFN,0,Female,1,1,0,72
8738-JOKAR,0,Female,0,0,0,42
8739-QOTTN,0,Female,0,1,0,2
8739-WWKDU,1,Male,1,0,0,25
8739-XNIKG,0,Female,0,0,0,5
8740-CRYFY,1,Male,0,0,0,1
8740-XLHDR,1,Male,0,0,0,5
8741-LQOBK,0,Female,0,1,1,46
8745-PVESG,0,Female,0,0,0,57
8746-BFOAJ,0,Male,1,0,0,21
8746-OQQRW,0,Male,0,0,0,4
8747-UDCOI,0,Female,0,1,0,65
8748-HFWBO,0,Male,0,1,1,19
8749-CLJXC,0,Male,0,0,0,1
8749-JMNKX,1,Male,1,1,0,51
8749-TZYEC,0,Male,0,1,0,72
8750-QWZAJ,0,Female,0,1,1,70
8751-EDEKA,0,Female,0,1,0,28
8752-GHJFU,0,Male,1,1,0,71
8752-IMQOS,0,Male,0,1,1,5
8752-STIVR,1,Female,0,0,0,4
8755-IWJHN,0,Male,1,1,0,69
8755-OGKNA,0,Female,0,1,1,57
8756-RDDLT,0,Female,0,0,0,68
8757-TFHHJ,0,Male,0,0,0,1
8760-ZRHKE,0,Female,1,1,1,71
8761-NSOBC,1,Male,0,0,0,44
8763-KIAFH,0,Female,0,1,1,27
8766-PAFNE,0,Male,0,1,0,71
8769-KKTPH,0,Female,0,1,1,63
8773-HHUOZ,1,Female,0,0,1,17
8774-GSBUN,0,Male,0,1,0,72
8775-CEBBJ,1,Female,0,0,0,9
8775-ERLNB,0,Male,1,1,0,1
8775-LHDJH,1,Female,1,1,0,1
8777-MBMTS,0,Female,1,1,0,65
8777-PVYGU,0,Female,0,1,0,52
8778-LMWTJ,0,Female,0,0,0,9
8779-QRDMV,1,Male,1,0,0,1
8779-YIQQA,0,Male,0,1,1,21
8780-IHCRN,0,Male,0,1,1,63
8780-IXSTS,1,Female,0,0,0,6
8780-RSYYU,0,Female,0,0,0,25
8780-YRMTT,0,Female,0,0,0,66
8782-LKFPK,0,Male,0,0,0,44
8782-NUUOL,0,Male,0,0,0,60
8784-CGILN,1,Female,0,0,0,18
8785-CJSHH,0,Female,0,1,0,60
8785-EPNCG,1,Male,0,0,0,11
8788-DOXSU,0,Male,0,0,0,59
8791-GFXLZ,0,Male,0,0,0,12
8792-AOROI,0,Female,0,1,0,8
8799-OXZMD,0,Female,0,0,0,28
8800-JOOCF,0,Female,0,0,1,12
8800-ZKRFW,0,Female,0,1,1,30
8802-UNOJF,1,Male,1,0,0,12
8805-JNRAZ,0,Female,0,0,0,2
8806-EAGWC,1,Male,0,0,0,3
8807-ARQET,0,Female,0,0,0,41
8807-OPMBM,0,Female,0,1,1,55
8808-ELEHO,1,Male,1,0,0,8
8809-RIHDD,1,Male,0,1,1,72
8809-XKHMD,0,Male,0,1,0,72
8812-ZRHFP,0,Female,0,1,1,30
8815-LMFLX,0,Male,0,1,1,25
8816-VXNZD,1,Female,0,0,0,1
8818-DOPVL,0,Female,1,0,0,46
8818-XYFCQ,1,Male,0,1,1,32
8819-IMISP,0,Male,0,0,0,31
8819-WFGGJ,0,Male,0,1,0,68
8819-ZBYNA,0,Female,0,1,0,58
8821-KVZKQ,0,Female,0,1,1,70
8821-XNHVZ,1,Female,0,1,1,1
8822-KNBHV,0,Female,0,0,0,48
8823-RLPWL,0,Female,0,1,0,72
8824-RWFXJ,1,Male,0,1,1,3
8835-VSDSE,1,Female,0,1,0,2
8837-VVWLQ,1,Female,0,0,0,8
8838-GPHZP,0,Female,0,0,0,63
8840-DQLGN,1,Female,1,1,0,35
8844-TONUD,1,Male,0,1,1,13
8845-LWKGE,0,Female,0,1,1,30
8847-GEOOQ,0,Male,0,1,0,60
8849-AYPTR,0,Male,0,1,0,33
8849-GYOKR,1,Female,0,1,0,54
8849-PRIQJ,0,Female,0,1,1,67
8851-RAGOV,0,Female,0,1,0,25
8853-TZDGH,0,Female,0,0,0,72
8854-CCVSQ,1,Male,0,0,0,18
8857-CUPFQ,0,Male,0,1,0,63
8859-AXJZP,0,Male,0,1,1,39
8859-DZTGQ,0,Male,0,0,0,33
8859-YSTWS,0,Male,0,0,0,48
8861-HGGKB,1,Female,0,0,0,10
8865-TNMNX,0,Male,0,1,1,10
8868-GAGIO,0,Male,0,1,0,45
8868-WOZGU,1,Male,0,0,0,28
8869-LIHMK,0,Female,0,0,0,64
8869-TORSS,1,Female,0,0,0,48
8871-JLMHM,0,Female,0,1,0,68
8873-GLDMH,0,Female,0,0,0,6
8873-TMKGR,0,Male,0,0,0,29
8874-EJNSR,0,Male,0,1,1,39
8875-AKBYH,0,Male,1,0,0,20
8878-HMWBV,1,Male,0,0,0,3
8878-RYUKI,0,Female,0,0,0,52
8879-XUAHX,0,Male,0,1,0,71
8879-ZKJOF,0,Female,0,0,0,41
8882-TLVRW,0,Male,0,1,1,69
8883-ANODQ,0,Female,0,1,1,68
8883-GRDWQ,0,Male,1,0,0,20
8884-ADFVN,1,Male,1,1,0,7
8884-FEEWR,0,Male,0,0,0,35
8884-MRNSU,0,Male,0,1,1,17
8885-QSQBX,0,Female,0,0,0,1
8887-IPQNC,0,Female,0,1,0,7
8894-JVDCV,0,Female,0,0,0,62
8896-BQTTI,0,Male,0,0,0,1
8896-RAZCR,0,Female,0,0,1,44
8898-KASCD,0,Male,0,0,0,39
8901-HJXTF,1,Female,0,1,1,12
8901-UPRHR,0,Female,0,1,1,72
8902-ZEOVF,0,Male,0,1,1,47
8903-WMRNW,0,Female,0,1,0,15
8903-XEBGX,0,Male,0,0,1,2
8904-OPDCK,0,Male,1,1,0,54
8905-IAZPF,0,Female,0,1,0,69
8908-NMQTX,0,Male,0,0,0,72
8908-SLFCJ,0,Female,0,0,0,21
8909-BOLNL,0,Male,0,0,0,3
8910-ICHIU,0,Female,0,0,0,46
8910-LEDAG,0,Male,1,1,0,34
8914-RBTSB,1,Male,0,1,0,31
8915-NNTRC,0,Male,0,1,1,72
8917-FAEMR,0,Female,0,0,0,37
8917-SZTTJ,0,Male,0,1,1,60
8919-FYFQZ,1,Male,1,1,0,44
8920-NAVAY,0,Male,1,0,0,62
8922-LIEGH,1,Female,1,0,0,25
8922-NPKBJ,0,Male,0,1,1,42
8929-KSWIH,0,Male,0,0,0,25
8930-XOTDP,0,Female,0,1,1,18
8931-GJJIQ,1,Female,0,0,0,9
8932-CZHRQ,0,Male,0,0,0,68
8937-RDTHP,1,Male,0,0,0,1
8938-UMKPI,1,Female,0,0,0,47
8942-DBMHZ,0,Male,0,0,0,12
8943-URTMR,1,Female,0,0,0,2
8944-AILEF,0,Male,0,1,0,15
8945-GRKHX,1,Female,0,0,1,1
8945-MUQUF,1,Male,0,0,0,51
8946-BFWSG,0,Male,0,1,1,63
8947-YRTDV,0,Male,0,1,1,32
8949-JTMAY,1,Female,0,0,0,29
8950-MTZNV,0,Male,0,0,0,1
8952-WCVCD,0,Female,0,1,0,41
8957-THMOA,0,Female,0,0,1,50
8958-JPTRR,0,Female,0,1,0,56
8961-QDZZJ,0,Female,0,1,1,57
8963-JLGJT,0,Male,0,0,1,3
8963-MQVYN,0,Female,0,0,1,22
8966-KZXXA,0,Male,0,1,1,36
8966-OIQHG,0,Female,0,1,1,22
8966-SNIZF,0,Female,0,1,0,70
8967-SZQAS,0,Female,0,0,0,14
8969-PRHFK,0,Male,0,0,0,18
8970-ANWXO,0,Female,0,0,0,23
8972-HJWNV,1,Female,1,1,0,7
8974-OVACP,0,Female,0,0,0,1
8975-SKGRX,0,Male,0,1,0,71
8976-OQHGT,1,Female,0,1,1,4
8979-CAMGB,0,Male,1,0,0,64
8980-WQFWL,0,Female,0,0,0,35
8981-FJGLA,0,Male,0,0,1,11
8982-NHAVY,0,Male,0,0,0,27
8984-EYLLL,0,Male,0,1,0,64
8984-HPEMB,0,Female,0,0,0,71
8985-OOPOS,0,Female,0,0,0,1
8988-ECPJR,1,Female,1,1,1,34
8990-YOZLV,0,Female,0,0,0,69
8990-ZXLSU,0,Female,0,0,0,9
8992-CEUEN,0,Female,0,0,0,1
8992-JQYUN,1,Male,0,1,0,1
8992-OBVDG,0,Male,0,0,0,21
8992-VONJD,0,Female,0,0,1,13
8993-IZEUX,0,Male,0,0,0,7
8993-PHFWD,1,Female,0,0,0,3
8996-ZROXE,0,Male,1,0,0,57
8999-BOHSE,1,Female,1,0,0,11
8999-EXMNO,0,Female,0,1,1,19
8999-XXGNS,0,Female,1,1,0,72
8999-YPYBV,0,Male,0,1,1,45
9000-PLFUZ,0,Female,1,1,0,60
9003-CPATH,0,Male,0,0,0,42
9013-AQORL,0,Female,0,0,1,48
9018-PCIOK,0,Female,0,0,0,55
9019-QVLZD,1,Female,0,0,0,1
9025-AOMKI,1,Female,0,0,0,6
9025-ZRPVR,1,Male,0,0,0,9
9026-LHEVG,0,Female,0,0,0,9
9026-RNUJS,1,Male,1,0,0,5
9027-TMATR,0,Female,0,1,0,43
9027-YFHQJ,0,Male,0,0,0,7
9028-LIHRP,0,Male,0,1,1,71
9029-FEGVJ,0,Female,1,1,0,32
9030-QGZNL,0,Female,0,0,0,8
9031-ZVQPT,0,Male,0,1,0,72
9033-EOXWV,1,Female,0,0,0,12
9036-CSKBW,0,Female,0,0,0,51
9039-RBEEE,1,Male,0,0,0,39
9039-ZVJDC,0,Male,0,0,0,3
9040-KZVWO,0,Male,0,0,0,26
9046-DQMTP,0,Male,0,0,0,35
9046-JBFWA,0,Male,0,0,1,27
9048-JVYVF,1,Male,0,0,0,3
9050-IKDZA,0,Female,1,0,0,2
9050-QLROH,1,Male,0,0,0,18
9052-DHNKM,0,Male,0,0,0,26
9052-VKDUW,0,Female,1,1,0,65
9053-EJUNL,0,Male,0,0,0,41
9053-JZFKV,1,Male,0,0,0,67
9054-FOWNV,0,Male,0,1,1,22
9055-MOJJJ,0,Female,0,1,1,64
9057-MSWCO,1,Male,1,1,0,27
9057-SIHCH,1,Female,0,0,0,3
9058-CBREO,1,Female,1,0,0,1
9058-HRZSV,0,Female,1,1,0,65
9058-MJLZC,0,Female,0,0,0,24
9060-HJJRW,0,Female,0,0,0,51
9061-TIHDA,1,Male,1,1,0,13
9063-ZGTUY,1,Female,0,1,1,61
9065-ZCPQX,0,Male,0,1,0,72
9066-QRSDU,0,Female,0,1,0,69
9067-SQTNS,0,Male,0,1,1,44
9067-YGSCA,0,Female,0,0,0,70
9068-FHQHD,0,Female,0,1,1,40
9068-VPWQQ,0,Male,0,1,0,61
9069-LGEUL,0,Male,0,1,0,23
9070-BCKQP,0,Female,0,1,0,72
9073-ZZIAY,0,Male,0,1,1,62
9074-KGVOX,0,Male,0,1,1,50
9076-AXYIK,0,Male,1,1,0,64
9079-LWTFD,0,Male,0,0,0,47
9079-YEXQJ,1,Female,0,0,0,54
9081-WWXKP,0,Female,0,1,1,47
9084-OAYKL,0,Male,0,0,0,58
9086-YJYXS,0,Male,0,1,1,34
9087-EYCPR,0,Female,0,0,0,60
9089-UOWJG,0,Female,0,1,1,12
9090-SGQXL,1,Male,1,1,0,68
9091-WTUUY,0,Male,0,1,1,64
9092-GDZKO,0,Male,0,0,0,22
9093-FPDLG,0,Female,0,0,0,11
9094-AZPHK,0,Female,0,0,0,15
9095-HFAFX,1,Female,0,0,0,5
9097-ZUBYC,0,Male,0,1,0,14
9099-FTUHS,0,Female,0,0,0,23
9101-BWFSS,1,Female,0,1,0,50
9101-NTIXF,0,Male,0,0,0,2
9102-IAYHT,1,Female,0,1,1,17
9102-OXKFY,0,Male,0,0,0,59
9103-CXVOK,0,Male,0,1,1,1
9103-TCIHJ,1,Female,0,0,0,15
9107-UKCKY,0,Male,0,1,0,61
9108-EJFJP,0,Female,0,1,0,1
9108-EQPNQ,0,Female,0,1,1,10
9110-HSGTV,0,Female,0,0,0,69
9112-WSNPU,0,Female,1,0,0,35
9114-AAFQH,0,Female,0,1,0,48
9114-DPSIA,0,Male,0,1,1,72
9114-VEPUF,0,Male,0,1,0,62
9115-YQHGA,0,Male,0,0,0,40
9117-SHLZX,1,Male,0,0,0,1
9121-PHQSR,0,Male,1,1,0,16
9122-UMROB,0,Male,0,0,0,1
9124-LHCJQ,1,Female,0,0,0,1
9127-FHJBZ,0,Male,0,1,1,72
9127-QRZMH,0,Male,0,1,0,44
9128-CPXKI,0,Female,0,0,0,59
9129-UXERG,0,Female,1,0,0,18
9133-AYJZG,0,Female,0,0,0,23
9134-CEQMF,1,Male,1,1,0,7
9134-WYRVP,0,Male,0,0,0,51
9135-HSWOC,0,Male,0,1,1,64
9135-MGVPY,0,Male,0,1,0,69
9136-ALYBR,1,Male,0,0,0,1
9137-NOQKA,0,Male,1,0,0,2
9137-UIYPG,0,Female,0,1,1,35
9138-EFSMO,0,Male,0,1,1,26
9139-TWBAS,0,Female,0,1,0,26
9139-WQQDY,1,Female,0,1,1,49
9140-CZQZZ,0,Female,0,1,0,68
9142-KZXOP,0,Male,0,0,0,44
9142-XMYJH,0,Female,0,0,0,29
9143-CANJF,0,Female,0,1,1,24
9146-JRIOX,0,Female,0,1,1,14
9150-HEPMB,0,Male,0,0,0,56
9150-KPBJQ,0,Female,0,0,0,6
9152-AMKAK,0,Male,0,0,0,6
9153-BTBVV,0,Female,0,1,0,71
9154-QDGTH,0,Male,0,1,1,43
9158-VCTQB,1,Female,0,1,0,41
9163-GHAYE,0,Female,0,0,0,15
9167-APMXZ,0,Female,0,0,0,22
9168-INPSZ,0,Female,1,1,0,44
9169-BSVIN,0,Male,0,0,0,12
9170-ARBTB,0,Female,0,1,1,52
9170-CCKOU,1,Male,0,1,0,17
9170-GYZJC,1,Female,0,1,1,41
9172-ANCRX,1,Female,0,0,0,10
9172-JITSM,1,Female,0,1,1,26
9173-IVZVP,0,Female,0,1,1,53
9174-FKWZE,1,Female,1,0,0,1
9174-IHETN,0,Female,0,0,1,50
9178-JHUVJ,0,Male,0,1,1,24
9184-GALIL,0,Female,0,1,1,38
9185-TQCVP,1,Male,0,1,0,14
9189-JWSHV,1,Female,1,1,0,24
9190-MFJLN,1,Male,1,0,0,19
9191-MYQKX,1,Female,0,1,0,7
9194-GFVOI,0,Female,0,1,0,42
9199-PWQVC,0,Female,0,1,0,63
9200-NLNPD,0,Male,0,1,0,56
9206-GVPEQ,1,Male,0,1,0,13
9207-ZPANB,0,Male,0,0,0,37
9208-OLGAQ,0,Female,1,0,0,18
9209-NWPGU,0,Male,0,0,0,44
9210-IAHGH,1,Female,0,0,0,7
9214-EKVXR,0,Female,0,0,0,1
9220-CXRSC,0,Female,0,1,1,69
9220-ZNKJI,0,Female,1,1,0,55
9221-OTIVJ,1,Female,1,0,0,14
9223-UCPVT,1,Female,0,0,0,1
9224-VTYID,0,Male,0,1,1,47
9225-BZLNZ,0,Male,0,1,0,72
9227-LUNBG,1,Female,0,0,0,1
9227-UAQFT,0,Male,0,0,0,16
9227-YBAXE,0,Female,0,1,1,65
9229-RQABD,0,Male,0,0,0,18
9231-ZJYAM,1,Female,1,0,0,4
9233-PSYHO,0,Female,1,0,0,45
9236-NDUCW,0,Female,0,0,0,21
9237-HQITU,1,Female,0,0,0,2
9239-GZHZE,0,Female,0,1,0,72
9239-ZBZZV,1,Female,0,0,0,6
9242-TKFSV,0,Male,0,1,1,72
9244-ZVAPM,0,Male,0,0,0,1
9248-OJYKK,1,Male,1,0,0,1
9249-FXSCK,1,Female,0,0,0,52
9250-WYPLL,1,Female,0,0,0,5
9251-AWQGT,0,Female,0,1,1,48
9251-WNSOD,0,Female,0,1,0,67
9253-QXKBE,1,Male,1,1,0,29
9253-VIFJQ,0,Male,0,1,0,65
9254-RBFON,1,Female,0,1,1,17
9256-JTBNZ,0,Female,0,0,0,11
9257-AZMTZ,0,Female,0,1,1,52
9258-CNWAC,0,Female,0,1,1,71
9259-PACGQ,1,Female,0,1,0,34
9261-WDCAF,0,Male,0,0,0,3
9269-CQOOL,1,Male,0,0,1,3
9272-LSVYH,0,Male,0,0,0,10
9274-CNFMO,1,Male,1,1,0,4
9274-UARKJ,0,Female,0,0,0,15
9277-JOOMO,0,Female,0,0,0,3
9278-VZKCD,0,Female,1,1,0,52
9279-CJEOJ,0,Female,1,0,0,21
9281-CEDRU,0,Female,0,1,0,68
9281-OFDMF,0,Male,1,0,0,39
9281-PKKZE,0,Female,0,1,0,46
9282-IZGQK,1,Female,0,0,0,1
9283-LZQOH,1,Male,0,1,1,13
9286-BHDQG,0,Male,0,1,1,72
9286-DOJGF,1,Female,1,1,0,38
9289-LBQVU,0,Male,0,1,0,64
9290-SHCMB,0,Female,1,0,0,13
9294-TDIPC,0,Male,0,0,1,5
9297-EONCV,0,Female,0,0,0,72
9297-FVVDH,0,Female,0,1,1,57
9298-WGMRW,0,Female,0,1,0,72
9300-AGZNL,1,Male,1,0,0,1
9300-RENDD,1,Male,0,0,0,1
9305-CDSKC,1,Female,0,0,0,8
9306-CPCBC,1,Female,0,0,0,3
9308-ANMVE,0,Male,0,0,1,47
9309-BZGNT,0,Male,1,1,0,69
9313-CDOGY,0,Male,0,1,1,38
9313-QOLTZ,0,Male,0,0,0,26
9314-IJWSQ,0,Female,0,1,1,14
9314-QDMDW,0,Male,0,0,0,11
9317-WZPGV,1,Female,1,0,0,2
9318-NKNFC,1,Male,0,0,0,1
9323-HGFWY,0,Female,0,1,0,27
9327-QSDED,0,Male,0,0,0,8
9330-DHBFL,0,Female,0,1,1,23
9330-IJWIO,1,Female,0,0,0,13
9330-VOFSZ,0,Female,0,1,0,60
9332-GYWLO,0,Female,0,1,1,6
9334-GWGOW,0,Male,1,1,0,7
9337-SRRNI,0,Male,0,0,1,66
9339-FIIJL,0,Male,0,1,0,72
9342-VNIMQ,0,Male,0,0,0,33
9347-AERRL,0,Male,0,1,0,23
9348-ROUAI,0,Female,0,1,1,59
9348-YVOMK,0,Male,0,0,0,4
9350-VLHMB,0,Male,0,1,1,67
9350-ZXYJC,0,Female,0,0,0,4
9351-HXDMR,0,Male,0,1,0,72
9351-LZYGF,0,Female,0,1,0,42
9355-NPPFS,0,Female,1,0,0,26
9356-AXGMP,0,Male,0,1,0,38
9357-UJRUN,0,Male,0,1,0,24
9359-JANWS,0,Female,0,1,0,65
9359-UGBTK,0,Female,0,0,0,67
9360-AHGNL,1,Female,1,1,0,43
9360-OMDZZ,0,Male,0,0,0,24
9361-YNQWJ,0,Female,0,0,0,64
9362-MWODR,0,Female,0,0,1,40
9364-YKUVW,0,Male,0,0,0,15
9365-CSLBQ,0,Male,0,0,1,71
9365-SRSZE,0,Male,1,1,0,27
9367-OIUXP,0,Male,0,0,0,4
9367-TCUYN,0,Female,0,0,0,12
9367-WXLCH,1,Male,0,0,0,8
9369-XFEHK,1,Female,1,1,0,33
9371-BITHB,0,Female,0,1,1,52
9372-TXXPS,0,Female,0,1,0,60
9373-WSLOY,0,Male,1,1,0,33
9374-YOLBJ,0,Female,0,1,1,1
9375-MHRRS,0,Male,0,0,0,6
9378-FXTIZ,1,Female,0,1,0,54
9381-NDKME,1,Female,1,1,0,24
9385-EHGDO,0,Female,0,1,1,35
9385-NXKDA,0,Female,0,1,0,72
9386-LDCZR,0,Male,0,0,0,43
9388-ZEYVT,0,Male,0,0,0,43
9389-ACWBI,0,Female,0,1,1,5
9391-DXGGG,0,Female,1,0,0,44
9391-EOYLI,1,Male,1,1,0,12
9391-LMANN,0,Male,0,0,1,53
9391-TTOYH,0,Female,0,0,0,23
9391-YZEJW,0,Female,0,0,0,62
9392-XBGTD,0,Male,0,0,1,27
9396-ZSFLL,0,Female,0,0,0,15
9397-TZSHA,0,Female,0,0,0,69
9398-MMQTO,0,Male,0,0,0,3
9399-APLBT,1,Female,0,1,1,1
9402-CXWPL,0,Female,0,0,0,70
9402-ORRAH,0,Female,1,0,0,15
9402-ROUMJ,0,Female,0,1,1,67
9405-GPBBG,0,Female,0,0,0,64
9408-HRXRK,0,Female,0,1,1,45
9408-SSNVZ,1,Female,0,0,0,4
9411-TPQQV,0,Female,0,0,0,40
9412-ARGBX,1,Female,0,0,1,48
9412-GHEEC,1,Male,0,0,0,40
9415-DPEWS,1,Female,0,0,0,18
9415-TPKRV,0,Female,0,1,1,8
9415-ZNBSX,0,Female,0,1,1,70
9418-RUKPH,0,Female,0,1,1,38
9419-IPPBE,0,Female,0,1,1,51
9420-LOJKX,1,Female,0,0,0,15
9424-CMPOG,0,Male,0,1,1,9
9426-SXNHE,0,Female,0,0,0,2
9430-FRQOC,1,Female,0,0,1,4
9430-NKQLY,0,Male,0,1,1,72
9432-RUVSL,0,Female,0,0,0,48
9432-VOFYX,0,Male,0,0,0,17
9435-JMLSX,0,Male,0,1,0,71
9436-ZBZCT,1,Male,0,0,0,14
9441-QHEVC,0,Male,0,0,0,1
9442-JTWDL,0,Female,0,0,0,11
9443-JUBUO,0,Male,0,1,1,72
9444-JTXHZ,1,Male,0,1,0,1
9445-SZLCH,1,Female,0,1,1,36
9445-ZUEQE,0,Male,0,1,1,27
9447-YPTBX,0,Female,0,1,0,50
9448-REEVD,1,Male,0,1,0,1
9450-TRJUU,0,Male,0,0,0,35
9451-LPGOO,1,Male,0,0,0,7
9451-WLYRI,0,Female,0,1,0,53
9453-PATOS,0,Female,0,1,0,72
9462-MJUAW,1,Male,0,0,0,4
9465-RWMXL,1,Male,0,1,0,32
9467-ROOLM,0,Female,0,0,0,25
9469-WEJBT,0,Male,0,1,0,37
9470-RTWDV,0,Male,0,1,1,26
9470-XCCEM,0,Male,0,1,1,35
9470-YFUYI,0,Male,1,1,0,71
9473-CBZOP,0,Female,0,0,0,28
9474-PHLYD,1,Female,0,0,0,15
9475-NNDGC,0,Male,0,1,0,71
9477-LGWQI,0,Male,0,1,1,70
9479-HYNYL,0,Female,0,1,0,71
9480-BQJEI,0,Male,0,0,0,62
9481-IEBZY,0,Male,1,1,0,72
9481-SFCQY,0,Female,0,0,1,14
9481-WHGWY,0,Female,0,1,1,70
9483-GCPWE,0,Male,0,0,1,9
9488-FVZCC,0,Female,0,1,1,72
